n,c,parameter_path,P,Boulsane_N,method,wall_median_seconds,wall_Q1_seconds,wall_Q3_seconds,wall_IQR_seconds,CPU_median_seconds,reused_entry_count,matrix_storage_bytes,offset_path
0,40,fixed continuous c,108,109,Boulsane_right_control_assembly,0.04445530000521103,0.044401399998605484,0.04457505000027595,0.00017365000167046674,0.046875,0,95048,right_control
0,40,fixed continuous c,108,109,Boulsane_right_control_eigensolve,0.00026190000062342733,0.00024664999727974646,0.0003356000015628524,8.895000428310595e-05,0.0,,,right_control
0,80,fixed continuous c,57,58,project_full_rebuild,0.003257099997426849,0.0032347999986086506,0.003278850002971012,4.4050004362361506e-05,0.0,0,25992,
0,80,fixed continuous c,57,58,project_block_extension,0.0003169999981764704,0.0003141000051982701,0.0003176000027451664,3.4999975468963385e-06,0.0,2025,25992,
0,80,fixed continuous c,57,58,project_eigensolve,4.749999789055437e-05,4.659999831346795e-05,5.059999966761097e-05,4.0000013541430235e-06,0.0,,,
0,80,fixed continuous c,57,58,Boulsane_large_N_assembly,0.010593200000585057,0.010562799998297123,0.010725850002927473,0.00016305000463034958,0.015625,0,26912,large_N
0,80,fixed continuous c,57,58,Boulsane_large_N_eigensolve,4.429999535204843e-05,4.4200001866556704e-05,5.020000025979243e-05,5.999998393235728e-06,0.0,,,large_N
0,80,fixed continuous c,57,58,Boulsane_half_mesh_assembly,0.010456899995915592,0.010430750004161382,0.010499699994397815,6.894999023643322e-05,0.015625,0,26912,half_mesh
0,80,fixed continuous c,57,58,Boulsane_half_mesh_eigensolve,5.080000119050965e-05,4.7149998863460496e-05,5.249999958323315e-05,5.350000719772652e-06,0.0,,,half_mesh
0,80,fixed continuous c,57,58,Boulsane_next_zero_assembly,0.010472699999809265,0.010446650001540547,0.010623850001138635,0.00017719999959808774,0.015625,0,26912,next_zero
0,80,fixed continuous c,57,58,Boulsane_next_zero_eigensolve,4.5000000682193786e-05,4.489999992074445e-05,5.075000080978498e-05,5.85000088904053e-06,0.0,,,next_zero
0,80,fixed continuous c,57,58,Boulsane_left_control_assembly,0.01048859999718843,0.010458200002176454,0.010954400000628084,0.0004961999984516297,0.015625,0,26912,left_control
0,80,fixed continuous c,57,58,Boulsane_left_control_eigensolve,4.659999831346795e-05,4.495000030146912e-05,4.9700000090524554e-05,4.749999789055437e-06,0.0,,,left_control
0,80,fixed continuous c,57,58,Boulsane_right_control_assembly,0.010458299999299925,0.01044230000115931,0.010547299996687798,0.00010499999552848749,0.015625,0,26912,right_control
0,80,fixed continuous c,57,58,Boulsane_right_control_eigensolve,4.67000063508749e-05,4.555000123218633e-05,5.394999971031211e-05,8.39999847812578e-06,0.0,,,right_control
0,80,fixed continuous c,73,74,project_full_rebuild,0.003960599999118131,0.003954050000174902,0.003990050001448253,3.600000127335079e-05,0.0,0,42632,
0,80,fixed continuous c,73,74,project_block_extension,0.00048719999904278666,0.00048600000445730984,0.00048735000018496066,1.3499957276508212e-06,0.0,3249,42632,
0,80,fixed continuous c,73,74,project_eigensolve,7.469999400200322e-05,7.235000157379545e-05,7.689999983995222e-05,4.549998266156763e-06,0.0,,,
0,80,fixed continuous c,73,74,Boulsane_large_N_assembly,0.01689780000015162,0.016882099997019395,0.01691845000095782,3.635000393842347e-05,0.015625,0,43808,large_N
0,80,fixed continuous c,73,74,Boulsane_large_N_eigensolve,7.680000271648169e-05,7.434999861288816e-05,7.999999797903001e-05,5.649999366141856e-06,0.0,,,large_N
0,80,fixed continuous c,73,74,Boulsane_half_mesh_assembly,0.017832500001532026,0.01740944999983185,0.017868400002043927,0.0004589500022120774,0.015625,0,43808,half_mesh
0,80,fixed continuous c,73,74,Boulsane_half_mesh_eigensolve,8.170000364771113e-05,7.929999992484227e-05,8.814999819151126e-05,8.84999826666899e-06,0.0,,,half_mesh
0,80,fixed continuous c,73,74,Boulsane_next_zero_assembly,0.01692159999947762,0.01690394999968703,0.016960850000032224,5.690000034519471e-05,0.015625,0,43808,next_zero
0,80,fixed continuous c,73,74,Boulsane_next_zero_eigensolve,7.939999341033399e-05,7.720000212430023e-05,8.625000191386789e-05,9.049999789567664e-06,0.0,,,next_zero
0,80,fixed continuous c,73,74,Boulsane_left_control_assembly,0.016915500003960915,0.016907900000660447,0.01692449999973178,1.6599999071331695e-05,0.015625,0,43808,left_control
0,80,fixed continuous c,73,74,Boulsane_left_control_eigensolve,7.539999933214858e-05,7.340000229305588e-05,8.10999990790151e-05,7.699996785959229e-06,0.0,,,left_control
0,80,fixed continuous c,73,74,Boulsane_right_control_assembly,0.016936500003794208,0.016922799997701077,0.016966049999609822,4.325000190874562e-05,0.015625,0,43808,right_control
0,80,fixed continuous c,73,74,Boulsane_right_control_eigensolve,7.529999857069924e-05,7.465000089723617e-05,7.90999984019436e-05,4.449997504707426e-06,0.0,,,right_control
0,80,fixed continuous c,89,90,project_full_rebuild,0.005177699997148011,0.005150550001417287,0.005197549999138573,4.699999772128649e-05,0.0,0,63368,
0,80,fixed continuous c,89,90,project_block_extension,0.000585900001169648,0.000581899999815505,0.0005903000019316096,8.400002116104588e-06,0.0,5329,63368,
0,80,fixed continuous c,89,90,project_eigensolve,0.00015770000027259812,0.00014939999891794287,0.00025024999922607094,0.00010085000030812807,0.0,,,
0,80,fixed continuous c,89,90,Boulsane_large_N_assembly,0.024889799999073148,0.024865849998604972,0.02506234999964363,0.0001965000010386575,0.03125,0,64800,large_N
0,80,fixed continuous c,89,90,Boulsane_large_N_eigensolve,0.0001531999951112084,0.0001407999989169184,0.0001713499987090472,3.05499997921288e-05,0.0,,,large_N
0,80,fixed continuous c,89,90,Boulsane_half_mesh_assembly,0.02519709999614861,0.025051900003745686,0.025978249996114755,0.0009263499923690688,0.03125,0,64800,half_mesh
0,80,fixed continuous c,89,90,Boulsane_half_mesh_eigensolve,0.00023469999723602086,0.00018960000306833535,0.00023964999854797497,5.004999547963962e-05,0.0,,,half_mesh
0,80,fixed continuous c,89,90,Boulsane_next_zero_assembly,0.025967299996409565,0.024883499998395564,0.02635895000275923,0.0014754500043636654,0.03125,0,64800,next_zero
0,80,fixed continuous c,89,90,Boulsane_next_zero_eigensolve,0.00017449999722884968,0.00016940000205067918,0.000198199999431381,2.8799997380701825e-05,0.0,,,next_zero
0,80,fixed continuous c,89,90,Boulsane_left_control_assembly,0.02488679999805754,0.02487325000038254,0.024896999999327818,2.3749998945277184e-05,0.03125,0,64800,left_control
0,80,fixed continuous c,89,90,Boulsane_left_control_eigensolve,0.00015919999714242294,0.00015320000238716602,0.00017600000137463212,2.2799998987466097e-05,0.0,,,left_control
0,80,fixed continuous c,89,90,Boulsane_right_control_assembly,0.024812799994833767,0.024753349996899487,0.024927200000092853,0.0001738500031933654,0.03125,0,64800,right_control
0,80,fixed continuous c,89,90,Boulsane_right_control_eigensolve,0.00016010000399546698,0.00015640000492567196,0.0001673499973549042,1.0949992429232225e-05,0.0,,,right_control
0,80,fixed continuous c,121,122,project_full_rebuild,0.007375699999101926,0.007319849999475991,0.007430599998770049,0.00011074999929405749,0.0,0,117128,
0,80,fixed continuous c,121,122,project_block_extension,0.0014683999979752116,0.0014359999986481853,0.0014818499985267408,4.5849999878555536e-05,0.0,7921,117128,
0,80,fixed continuous c,121,122,project_eigensolve,0.0002992000008816831,0.000293250002869172,0.00030184999923221767,8.599996363045648e-06,0.0,,,
0,80,fixed continuous c,121,122,Boulsane_large_N_assembly,0.046957900005509146,0.04613835000054678,0.04854115000125603,0.0024028000007092487,0.046875,0,119072,large_N
0,80,fixed continuous c,121,122,Boulsane_large_N_eigensolve,0.0003127999952994287,0.0003070499988098163,0.0003198000013071578,1.2750002497341484e-05,0.0,,,large_N
0,80,fixed continuous c,121,122,Boulsane_half_mesh_assembly,0.046997400000691414,0.04648714999711956,0.04833955000140122,0.0018524000042816624,0.046875,0,119072,half_mesh
0,80,fixed continuous c,121,122,Boulsane_half_mesh_eigensolve,0.00031119999766815454,0.00030440000045928173,0.0003192000003764406,1.4799999917158857e-05,0.0,,,half_mesh
0,80,fixed continuous c,121,122,Boulsane_next_zero_assembly,0.04631820000213338,0.045947699996759184,0.04771940000136965,0.0017717000046104658,0.046875,0,119072,next_zero
0,80,fixed continuous c,121,122,Boulsane_next_zero_eigensolve,0.0003271000023232773,0.00031504999788012356,0.00033135000558104366,1.6300007700920105e-05,0.0,,,next_zero
0,80,fixed continuous c,121,122,Boulsane_left_control_assembly,0.04617529999813996,0.04604585000197403,0.047501949997240445,0.0014560999952664133,0.046875,0,119072,left_control
0,80,fixed continuous c,121,122,Boulsane_left_control_eigensolve,0.0003256999989389442,0.0003168500006722752,0.00034889999733422883,3.204999666195363e-05,0.0,,,left_control
0,80,fixed continuous c,121,122,Boulsane_right_control_assembly,0.0460839000006672,0.0460289999973611,0.04647855000075651,0.00044955000339541584,0.046875,0,119072,right_control
0,80,fixed continuous c,121,122,Boulsane_right_control_eigensolve,0.0003279000011389144,0.00031269999817595817,0.0003373500003363006,2.465000216034241e-05,0.0,,,right_control
1,10,fixed continuous c,34,35,project_full_rebuild,0.0016007000012905337,0.0015968500010785647,0.0016127000053529628,1.585000427439809e-05,0.0,0,9248,
1,10,fixed continuous c,34,35,project_block_extension,0.00015859999984968454,0.00015704999896115623,0.00016084999879240058,3.7999998312443495e-06,0.0,484,9248,
1,10,fixed continuous c,34,35,project_eigensolve,2.8100002964492887e-05,2.71500030066818e-05,2.9099999665049836e-05,1.949996658368036e-06,0.0,,,
1,10,fixed continuous c,34,35,Boulsane_large_N_assembly,0.005740499997045845,0.005709499997465173,0.005782849999377504,7.335000191233121e-05,0.0,0,9800,large_N
1,10,fixed continuous c,34,35,Boulsane_large_N_eigensolve,2.7599999157246202e-05,2.7400004910305142e-05,2.8399994334904477e-05,9.999894245993346e-07,0.0,,,large_N
1,10,fixed continuous c,34,35,Boulsane_half_mesh_assembly,0.005711599995265715,0.005708950000553159,0.0057212499996239785,1.2299999070819467e-05,0.0,0,9800,half_mesh
1,10,fixed continuous c,34,35,Boulsane_half_mesh_eigensolve,2.830000448739156e-05,2.7849997422890738e-05,2.8800001018680632e-05,9.500035957898945e-07,0.0,,,half_mesh
1,10,fixed continuous c,34,35,Boulsane_next_zero_assembly,0.005806499997561332,0.005756149999797344,0.00731209999503335,0.0015559499952360056,0.0,0,9800,next_zero
1,10,fixed continuous c,34,35,Boulsane_next_zero_eigensolve,2.800000220304355e-05,2.7900001441594213e-05,2.864999623852782e-05,7.499947969336063e-07,0.0,,,next_zero
1,10,fixed continuous c,34,35,Boulsane_left_control_assembly,0.005752000004576985,0.005745800001022872,0.0057647999965411145,1.899999551824294e-05,0.0,0,9800,left_control
1,10,fixed continuous c,34,35,Boulsane_left_control_eigensolve,2.9199996788520366e-05,2.8649999876506627e-05,3.125000148429535e-05,2.6000016077887267e-06,0.0,,,left_control
1,10,fixed continuous c,34,35,Boulsane_right_control_assembly,0.005711199999495875,0.005702549999114126,0.005716799998481292,1.424999936716631e-05,0.0,0,9800,right_control
1,10,fixed continuous c,34,35,Boulsane_right_control_eigensolve,2.769999991869554e-05,2.7350000891601667e-05,2.8250004106666893e-05,9.00003215065226e-07,0.0,,,right_control
1,10,fixed continuous c,50,51,project_full_rebuild,0.0022287999963737093,0.0022142999987408984,0.00224280000111321,2.8500002372311428e-05,0.0,0,20000,
1,10,fixed continuous c,50,51,project_block_extension,0.00028079999901819974,0.00028049999673385173,0.0002819500004989095,1.4500037650577724e-06,0.0,1156,20000,
1,10,fixed continuous c,50,51,project_eigensolve,4.269999772077426e-05,4.1200000850949436e-05,4.4650001655099913e-05,3.450000804150477e-06,0.0,,,
1,10,fixed continuous c,50,51,Boulsane_large_N_assembly,0.012091799995687325,0.012069600001268554,0.012101100001018494,3.149999974993989e-05,0.015625,0,20808,large_N
1,10,fixed continuous c,50,51,Boulsane_large_N_eigensolve,4.529999569058418e-05,4.510000144364312e-05,4.819999958272092e-05,3.0999981390777975e-06,0.0,,,large_N
1,10,fixed continuous c,50,51,Boulsane_half_mesh_assembly,0.012095400001271628,0.012090600001101848,0.012205350001750048,0.00011475000064820051,0.015625,0,20808,half_mesh
1,10,fixed continuous c,50,51,Boulsane_half_mesh_eigensolve,4.980000085197389e-05,4.73000000056345e-05,5.265000072540715e-05,5.350000719772652e-06,0.0,,,half_mesh
1,10,fixed continuous c,50,51,Boulsane_next_zero_assembly,0.012210500004584901,0.01215405000039027,0.012395699999615317,0.00024164999922504649,0.015625,0,20808,next_zero
1,10,fixed continuous c,50,51,Boulsane_next_zero_eigensolve,4.659999831346795e-05,4.615000216290355e-05,4.984999759471975e-05,3.6999954318162054e-06,0.0,,,next_zero
1,10,fixed continuous c,50,51,Boulsane_left_control_assembly,0.012107200003811158,0.01208875000156695,0.012124600001698127,3.5850000131176785e-05,0.015625,0,20808,left_control
1,10,fixed continuous c,50,51,Boulsane_left_control_eigensolve,4.6200002543628216e-05,4.5999997382750735e-05,4.9600002967054024e-05,3.6000055843032897e-06,0.0,,,left_control
1,10,fixed continuous c,50,51,Boulsane_right_control_assembly,0.012134700002206955,0.012118949998694006,0.012172099999588681,5.315000089467503e-05,0.015625,0,20808,right_control
1,10,fixed continuous c,50,51,Boulsane_right_control_eigensolve,4.7100002120714635e-05,4.619999890564941e-05,4.949999856762588e-05,3.2999996619764715e-06,0.0,,,right_control
1,10,fixed continuous c,66,67,project_full_rebuild,0.0030820999963907525,0.0030727500015927944,0.003101100002822932,2.8350001230137423e-05,0.0,0,34848,
1,10,fixed continuous c,66,67,project_block_extension,0.00038940000376896933,0.00038419999691541307,0.0003938999980164226,9.700001101009548e-06,0.0,2500,34848,
1,10,fixed continuous c,66,67,project_eigensolve,6.959999882383272e-05,6.919999941601418e-05,7.294999886653386e-05,3.749999450519681e-06,0.0,,,
1,10,fixed continuous c,66,67,Boulsane_large_N_assembly,0.020854400005191565,0.020780299997568363,0.0211034500025562,0.00032315000498783775,0.015625,0,35912,large_N
1,10,fixed continuous c,66,67,Boulsane_large_N_eigensolve,8.070000330917537e-05,8.019999950192869e-05,8.845000047585927e-05,8.250000973930582e-06,0.0,,,large_N
1,10,fixed continuous c,66,67,Boulsane_half_mesh_assembly,0.02076890000171261,0.02074364999862155,0.020792650000657886,4.900000203633681e-05,0.015625,0,35912,half_mesh
1,10,fixed continuous c,66,67,Boulsane_half_mesh_eigensolve,8.030000026337802e-05,7.819999882485718e-05,8.644999979878776e-05,8.250000973930582e-06,0.0,,,half_mesh
1,10,fixed continuous c,66,67,Boulsane_next_zero_assembly,0.020674600003985688,0.020667049997427966,0.020707600000605453,4.055000317748636e-05,0.015625,0,35912,next_zero
1,10,fixed continuous c,66,67,Boulsane_next_zero_eigensolve,8.089999755611643e-05,7.91000020399224e-05,8.385000182897784e-05,4.749999789055437e-06,0.0,,,next_zero
1,10,fixed continuous c,66,67,Boulsane_left_control_assembly,0.02080940000450937,0.020799300000362564,0.020819199999095872,1.9899998733308166e-05,0.015625,0,35912,left_control
1,10,fixed continuous c,66,67,Boulsane_left_control_eigensolve,8.069999603321776e-05,7.814999844413251e-05,8.570000136387534e-05,7.5500029197428375e-06,0.0,,,left_control
1,10,fixed continuous c,66,67,Boulsane_right_control_assembly,0.020786900000530295,0.02077235000251676,0.020859300002484815,8.694999996805564e-05,0.015625,0,35912,right_control
1,10,fixed continuous c,66,67,Boulsane_right_control_eigensolve,7.999999797903001e-05,7.820000246283598e-05,8.39000022097025e-05,5.699999746866524e-06,0.0,,,right_control
1,10,fixed continuous c,98,99,project_full_rebuild,0.0053436999951372854,0.005312299999786774,0.005404949999501696,9.264999971492216e-05,0.0,0,76832,
1,10,fixed continuous c,98,99,project_block_extension,0.0010933000012300909,0.001050400001986418,0.0010979999970004428,4.75999950140249e-05,0.0,4356,76832,
1,10,fixed continuous c,98,99,project_eigensolve,0.00020539999968605116,0.00020265000421204604,0.0002118500015058089,9.199997293762863e-06,0.0,,,
1,10,fixed continuous c,98,99,Boulsane_large_N_assembly,0.045393100001092535,0.04533399999854737,0.04555370000161929,0.00021970000307192095,0.046875,0,78408,large_N
1,10,fixed continuous c,98,99,Boulsane_large_N_eigensolve,0.00021949999791104347,0.00021770000239484943,0.00025054999787244014,3.284999547759071e-05,0.0,,,large_N
1,10,fixed continuous c,98,99,Boulsane_half_mesh_assembly,0.045378700000583194,0.04531180000049062,0.04543705000105547,0.00012525000056484714,0.046875,0,78408,half_mesh
1,10,fixed continuous c,98,99,Boulsane_half_mesh_eigensolve,0.000221800000872463,0.0002145000034943223,0.0002506000018911436,3.609999839682132e-05,0.0,,,half_mesh
1,10,fixed continuous c,98,99,Boulsane_next_zero_assembly,0.04782890000205953,0.04757469999822206,0.04845470000145724,0.0008800000032351818,0.046875,0,78408,next_zero
1,10,fixed continuous c,98,99,Boulsane_next_zero_eigensolve,0.00026049999723909423,0.0002520499983802438,0.000269349999143742,1.7300000763498247e-05,0.0,,,next_zero
1,10,fixed continuous c,98,99,Boulsane_left_control_assembly,0.048147099994821474,0.04784195000320324,0.04975360000389628,0.0019116500006930437,0.046875,0,78408,left_control
1,10,fixed continuous c,98,99,Boulsane_left_control_eigensolve,0.000244400005612988,0.00022464999710791744,0.0002740500058280304,4.9400008720112965e-05,0.0,,,left_control
1,10,fixed continuous c,98,99,Boulsane_right_control_assembly,0.048567500001809094,0.04797850000250037,0.04857919999631122,0.0006006999938108493,0.046875,0,78408,right_control
1,10,fixed continuous c,98,99,Boulsane_right_control_eigensolve,0.00023040000087348744,0.00022440000248025171,0.00024259999554487877,1.819999306462705e-05,0.0,,,right_control
1,20,fixed continuous c,38,39,project_full_rebuild,0.0019125000035273843,0.0019004999994649552,0.0019608500006143004,6.035000114934519e-05,0.0,0,11552,
1,20,fixed continuous c,38,39,project_block_extension,0.00018980000459123403,0.00018964999981108122,0.00019640000027720816,6.750000466126949e-06,0.0,676,11552,
1,20,fixed continuous c,38,39,project_eigensolve,2.7499998395796865e-05,2.7350004529580474e-05,3.0349998269230127e-05,2.9999937396496534e-06,0.0,,,
1,20,fixed continuous c,38,39,Boulsane_large_N_assembly,0.009449299999687355,0.00913349999973434,0.009503000004770001,0.00036950000503566116,0.015625,0,12168,large_N
1,20,fixed continuous c,38,39,Boulsane_large_N_eigensolve,2.849999873433262e-05,2.800000220304355e-05,3.060000017285347e-05,2.5999979698099196e-06,0.0,,,large_N
1,20,fixed continuous c,38,39,Boulsane_half_mesh_assembly,0.008909100004530046,0.008900550004909746,0.009016099997097626,0.00011554999218787998,0.015625,0,12168,half_mesh
1,20,fixed continuous c,38,39,Boulsane_half_mesh_eigensolve,2.9599999834317714e-05,2.8849997761426494e-05,3.2350002584280446e-05,3.5000048228539526e-06,0.0,,,half_mesh
1,20,fixed continuous c,38,39,Boulsane_next_zero_assembly,0.00905629999761004,0.00889870000173687,0.00988705000054324,0.0009883499988063704,0.015625,0,12168,next_zero
1,20,fixed continuous c,38,39,Boulsane_next_zero_eigensolve,3.289999585831538e-05,3.070000093430281e-05,3.5850000131176785e-05,5.149999196873978e-06,0.0,,,next_zero
1,20,fixed continuous c,38,39,Boulsane_left_control_assembly,0.00940699999773642,0.009388099999341648,0.009435249998205109,4.7149998863460496e-05,0.015625,0,12168,left_control
1,20,fixed continuous c,38,39,Boulsane_left_control_eigensolve,3.289999585831538e-05,2.9850001737941056e-05,3.559999822755344e-05,5.749996489612386e-06,0.0,,,left_control
1,20,fixed continuous c,38,39,Boulsane_right_control_assembly,0.009394599997904152,0.009375249999720836,0.0094153499994718,4.0099999750964344e-05,0.015625,0,12168,right_control
1,20,fixed continuous c,38,39,Boulsane_right_control_eigensolve,3.310000465717167e-05,3.22499981848523e-05,3.5099998058285564e-05,2.849999873433262e-06,0.0,,,right_control
1,20,fixed continuous c,54,55,project_full_rebuild,0.0027145999993081205,0.002693300000828458,0.0027444500010460615,5.115000021760352e-05,0.0,0,23328,
1,20,fixed continuous c,54,55,project_block_extension,0.00033819999953266233,0.00033399999665562063,0.0003395000021555461,5.500005499925464e-06,0.0,1444,23328,
1,20,fixed continuous c,54,55,project_eigensolve,4.780000017490238e-05,4.739999712910503e-05,5.1449998863972723e-05,4.050001734867692e-06,0.0,,,
1,20,fixed continuous c,54,55,Boulsane_large_N_assembly,0.01855280000017956,0.01805775000320864,0.018725100002484396,0.000667349999275757,0.015625,0,24200,large_N
1,20,fixed continuous c,54,55,Boulsane_large_N_eigensolve,4.859999899053946e-05,4.830000034417026e-05,5.534999945666641e-05,7.0499991124961525e-06,0.0,,,large_N
1,20,fixed continuous c,54,55,Boulsane_half_mesh_assembly,0.017674900002020877,0.01767249999466003,0.017728100003296277,5.560000863624737e-05,0.015625,0,24200,half_mesh
1,20,fixed continuous c,54,55,Boulsane_half_mesh_eigensolve,4.9700000090524554e-05,4.940000144415535e-05,5.4349999118130654e-05,4.949997673975304e-06,0.0,,,half_mesh
1,20,fixed continuous c,54,55,Boulsane_next_zero_assembly,0.017784700001357123,0.017648900000494905,0.01791995000166935,0.00027105000117444433,0.015625,0,24200,next_zero
1,20,fixed continuous c,54,55,Boulsane_next_zero_eigensolve,5.219999729888514e-05,5.195000267121941e-05,6.149999899207614e-05,9.549996320856735e-06,0.0,,,next_zero
1,20,fixed continuous c,54,55,Boulsane_left_control_assembly,0.018575599999167025,0.017794100000173785,0.018698049996601185,0.0009039499964274,0.015625,0,24200,left_control
1,20,fixed continuous c,54,55,Boulsane_left_control_eigensolve,6.040000153006986e-05,5.3149997256696224e-05,6.225000106496736e-05,9.10000380827114e-06,0.0,,,left_control
1,20,fixed continuous c,54,55,Boulsane_right_control_assembly,0.01777379999839468,0.01773440000033588,0.017971950001083314,0.00023755000074743293,0.015625,0,24200,right_control
1,20,fixed continuous c,54,55,Boulsane_right_control_eigensolve,4.919999628327787e-05,4.900000203633681e-05,5.374999818741344e-05,4.74999615107663e-06,0.0,,,right_control
1,20,fixed continuous c,70,71,project_full_rebuild,0.0036150000014458783,0.003574299997126218,0.0036597500002244487,8.545000309823081e-05,0.0,0,39200,
1,20,fixed continuous c,70,71,project_block_extension,0.00043649999861372635,0.00043540000115172006,0.000442000000475673,6.599999323952943e-06,0.0,2916,39200,
1,20,fixed continuous c,70,71,project_eigensolve,8.299999899463728e-05,8.20499990368262e-05,8.624999827588908e-05,4.19999923906289e-06,0.0,,,
1,20,fixed continuous c,70,71,Boulsane_large_N_assembly,0.029265500001201872,0.029236649996164488,0.029408449998300057,0.00017180000213556923,0.03125,0,40328,large_N
1,20,fixed continuous c,70,71,Boulsane_large_N_eigensolve,8.380000508623198e-05,8.214999979827553e-05,8.939999679569155e-05,7.2499969974160194e-06,0.0,,,large_N
1,20,fixed continuous c,70,71,Boulsane_half_mesh_assembly,0.02954930000123568,0.029382049997366266,0.03060774999903515,0.0012257000016688835,0.03125,0,40328,half_mesh
1,20,fixed continuous c,70,71,Boulsane_half_mesh_eigensolve,8.789999992586672e-05,8.299999899463728e-05,9.760000102687627e-05,1.460000203223899e-05,0.0,,,half_mesh
1,20,fixed continuous c,70,71,Boulsane_next_zero_assembly,0.03080710000358522,0.02941495000050054,0.03114290000303299,0.0017279500025324523,0.03125,0,40328,next_zero
1,20,fixed continuous c,70,71,Boulsane_next_zero_eigensolve,8.97999998414889e-05,8.709999747225083e-05,9.349999891128391e-05,6.400001439033076e-06,0.0,,,next_zero
1,20,fixed continuous c,70,71,Boulsane_left_control_assembly,0.029463300001225434,0.029412799998681294,0.029737449996900978,0.00032464999821968377,0.03125,0,40328,left_control
1,20,fixed continuous c,70,71,Boulsane_left_control_eigensolve,8.460000390186906e-05,8.27999974717386e-05,8.764999802224338e-05,4.850000550504774e-06,0.0,,,left_control
1,20,fixed continuous c,70,71,Boulsane_right_control_assembly,0.029282099996635225,0.029262599997309735,0.029350950000662124,8.835000335238874e-05,0.03125,0,40328,right_control
1,20,fixed continuous c,70,71,Boulsane_right_control_eigensolve,8.489999891025946e-05,8.399999933317304e-05,8.940000043367036e-05,5.40000110049732e-06,0.0,,,right_control
1,20,fixed continuous c,102,103,project_full_rebuild,0.0057564000017009676,0.005730199998652097,0.0057777500041993335,4.755000554723665e-05,0.0,0,83232,
1,20,fixed continuous c,102,103,project_block_extension,0.001166899994132109,0.0011572999974305276,0.0011764500013669021,1.915000393637456e-05,0.0,4900,83232,
1,20,fixed continuous c,102,103,project_eigensolve,0.0002147999985027127,0.00020975000006728806,0.00023520000104326755,2.5450000975979492e-05,0.0,,,
1,20,fixed continuous c,102,103,Boulsane_large_N_assembly,0.06188409999595024,0.06153970000013942,0.06448634999833303,0.0029466499981936067,0.0625,0,84872,large_N
1,20,fixed continuous c,102,103,Boulsane_large_N_eigensolve,0.0002421000026515685,0.00022769999850424938,0.000256199997238582,2.849999873433262e-05,0.0,,,large_N
1,20,fixed continuous c,102,103,Boulsane_half_mesh_assembly,0.06147369999962393,0.061425350002537016,0.06151779999709106,9.244999455404468e-05,0.0625,0,84872,half_mesh
1,20,fixed continuous c,102,103,Boulsane_half_mesh_eigensolve,0.00024449999909847975,0.00022774999888497405,0.00026190000426140614,3.415000537643209e-05,0.0,,,half_mesh
1,20,fixed continuous c,102,103,Boulsane_next_zero_assembly,0.06407329999638023,0.06237010000040755,0.06495995000295807,0.00258985000255052,0.0625,0,84872,next_zero
1,20,fixed continuous c,102,103,Boulsane_next_zero_eigensolve,0.00023890000011306256,0.00022825000269222073,0.0002560500033723656,2.7800000680144876e-05,0.0,,,next_zero
1,20,fixed continuous c,102,103,Boulsane_left_control_assembly,0.06313209999643732,0.06305834999875515,0.06347310000273865,0.0004147500039834995,0.0625,0,84872,left_control
1,20,fixed continuous c,102,103,Boulsane_left_control_eigensolve,0.00023810000129742548,0.0002229999990959186,0.00025865000134217553,3.565000224625692e-05,0.0,,,left_control
1,20,fixed continuous c,102,103,Boulsane_right_control_assembly,0.062276199998450466,0.062192850000428734,0.06324474999928498,0.0010518999988562427,0.0625,0,84872,right_control
1,20,fixed continuous c,102,103,Boulsane_right_control_eigensolve,0.0002544999952078797,0.00023370000053546391,0.00032914999974309467,9.544999920763075e-05,0.0,,,right_control
1,40,fixed continuous c,44,45,project_full_rebuild,0.002194400003645569,0.002188800001022173,0.002198750000388827,9.949999366654083e-06,0.0,0,15488,
1,40,fixed continuous c,44,45,project_block_extension,0.00022120000357972458,0.00022014999922248535,0.00022189999799593352,1.7499987734481692e-06,0.0,1024,15488,
1,40,fixed continuous c,44,45,project_eigensolve,2.9599999834317714e-05,2.9450005968101323e-05,3.225000182283111e-05,2.7999958547297865e-06,0.0,,,
1,40,fixed continuous c,44,45,Boulsane_large_N_assembly,0.009079600000404753,0.00904495000213501,0.009087299997190712,4.2349995055701584e-05,0.015625,0,16200,large_N
1,40,fixed continuous c,44,45,Boulsane_large_N_eigensolve,3.190000279573724e-05,3.104999996139668e-05,3.5000000934815034e-05,3.950000973418355e-06,0.0,,,large_N
1,40,fixed continuous c,44,45,Boulsane_half_mesh_assembly,0.009045300001162104,0.009028149997902801,0.00906560000294121,3.745000503840856e-05,0.015625,0,16200,half_mesh
1,40,fixed continuous c,44,45,Boulsane_half_mesh_eigensolve,3.4500000765547156e-05,3.264999759267084e-05,3.640000068116933e-05,3.750003088498488e-06,0.0,,,half_mesh
1,40,fixed continuous c,44,45,Boulsane_next_zero_assembly,0.009151400001428556,0.009078499995666789,0.009286650001740782,0.0002081500060739927,0.015625,0,16200,next_zero
1,40,fixed continuous c,44,45,Boulsane_next_zero_eigensolve,3.1600000511389226e-05,3.119999746559188e-05,3.854999886243604e-05,7.3500013968441635e-06,0.0,,,next_zero
1,40,fixed continuous c,44,45,Boulsane_left_control_assembly,0.00931309999577934,0.009209500003635185,0.009474499998759711,0.0002649999951245263,0.015625,0,16200,left_control
